SK_ID_CURR,EXT_SOURCE_3,EXT_SOURCE_2,BURO_DAYS_CREDIT_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,DAYS_BIRTH,BURO_CREDIT_ACTIVE_Active_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,DAYS_EMPLOYED,PREV_CODE_REJECT_REASON_XAP_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,DAYS_EMPLOYED_PERC,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,ACTIVE_DAYS_CREDIT_MEAN,CLOSED_DAYS_CREDIT_MEAN,REGION_RATING_CLIENT_W_CITY,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,DAYS_LAST_PHONE_CHANGE,REGION_RATING_CLIENT,CODE_GENDER,TARGET
205530,0.6397075677637197,0.6759491758022446,-1591.5,1.0,-15126.0,0.0,0.0,-741.0,1.0,-829.3333333333334,0.048988496628322,0.8333333333333334,-1278.0738095238096,-1591.5,2.0,0.0,0.0,-1631.0,2.0,1.0,0.0
121769,0.6848276586890367,0.6458137293262536,-1119.142857142857,0.8571428571428571,-19895.0,0.1428571428571428,0.0,-355.0,1.0,-435.57142857142856,0.0178436793164111,1.0,-150.0,-1280.6666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0
120314,0.8327850252992314,0.6736746275190213,-1328.6666666666667,1.0,-21027.0,0.0,0.0,-4681.7,1.0,-814.6666666666666,0.2219689052595375,0.5,-730.0375,-1328.6666666666667,2.0,0.0,0.0,0.0,2.0,1.0,0.0
270553,0.7509818401733652,0.7053615345811417,-2307.0,1.0,-21601.0,0.0,0.0,-2719.5,1.0,-2184.0,0.1261959030823231,1.0,-1611.77,-2307.0,1.0,0.0,0.0,-2867.0,1.0,1.0,0.0
157573,0.1176137317080569,0.0154970474693149,-1084.0,0.0,-17892.0,1.0,0.0,-2906.0,1.0,-46.0,0.162418958193606,1.0,-1084.0,-1387.9233333333332,2.0,0.0,0.0,-429.0,2.0,1.0,0.0
200917,0.8658959152750668,0.2622583692422573,-2480.0,1.0,-20262.0,0.0,0.0,-2137.0,1.0,-799.0,0.1054683644260191,1.0,-1774.25,-2480.0,2.0,0.0,0.0,-1043.0,2.0,0.0,0.0
165192,0.2822484337007223,0.6298071990838382,-1119.8333333333333,0.5,-12084.0,0.5,0.0,-494.0,1.0,-664.0,0.040880503144654,0.75,-666.3333333333334,-1573.3333333333333,2.0,0.0,0.0,-2046.0,2.0,0.0,0.0
436234,0.6690566947824041,0.666408423416421,-743.0,0.5714285714285714,-19701.0,0.4285714285714285,0.0,-1805.0,1.0,-199.42857142857144,0.0916197147352926,1.0,-592.0,-856.25,1.0,0.0,0.0,-399.0,1.0,0.0,0.0
356342,0.2807895743848605,0.5395377563078328,-1247.0,0.875,-11647.0,0.125,0.5,-2302.0,0.5,-451.25,0.197647462865974,0.5,-482.0,-1356.2857142857142,3.0,0.25,0.0,-1883.0,3.0,0.0,0.0
347539,0.3876253444214701,0.6352153494723372,-274.0,0.1666666666666666,-10387.0,0.8333333333333334,0.0,-593.0,1.0,-172.66666666666666,0.0570905940117454,1.0,-213.4,-577.0,2.0,0.0,0.0,-348.0,2.0,1.0,0.0
438010,0.4902575124990026,0.5110814659793831,-840.5714285714286,0.7857142857142857,-12543.0,0.2142857142857142,0.0,-1541.0,1.0,-592.4285714285714,0.1228573706449812,1.0,-335.6666666666667,-978.2727272727273,2.0,0.0,0.0,-271.0,2.0,1.0,0.0
451419,0.4830501881366946,0.6384773449934781,-795.0,0.5,-24580.0,0.5,0.0,-3210.8,1.0,-218.16666666666663,0.130566234094159,1.0,-448.6666666666667,-1141.3333333333333,2.0,0.0,0.0,-1421.0,2.0,0.0,0.0
113107,0.6594055320683344,0.2653117484731741,-602.0,0.0,-14009.0,1.0,0.0,-6982.0,1.0,-22.0,0.4983938896423727,1.0,-602.0,-856.275,2.0,0.0,0.0,-583.0,2.0,1.0,0.0
210922,0.5937175866150576,0.2383253534142279,-1101.9615384615386,0.8076923076923077,-13421.0,0.1923076923076923,0.2,-3496.0,0.8,-740.6538461538462,0.2604872960286118,0.8,-610.0,-1219.095238095238,3.0,0.0,0.0,-31.0,3.0,1.0,0.0
418414,0.0861616623809292,0.4744391143782614,-805.875,0.5,-17183.0,0.5,0.2758620689655172,-1920.0,0.7241379310344828,-418.375,0.1117383460396903,0.2413793103448276,-412.5,-1199.25,2.0,0.2758620689655172,0.0,-1335.0,2.0,1.0,0.0
153664,0.4365064990977374,0.3079206750638506,-163.5,0.0,-11544.0,1.0,0.0,-1662.0,1.0,-52.0,0.1439708939708939,1.0,-163.5,-468.4452380952381,2.0,0.0,0.0,-1199.0,2.0,0.0,0.0
159436,0.6801388218428291,0.5467869696283774,-1069.428571428571,0.8571428571428571,-19381.0,0.1428571428571428,0.0,-5722.0,1.0,-833.2857142857143,0.2952376038388112,1.0,-265.0,-1203.5,2.0,0.0,0.0,-1191.0,2.0,1.0,1.0
363647,0.4400578303966329,0.6828933307026838,-1002.0,0.3333333333333333,-11860.0,0.6666666666666666,0.0,-3127.0,1.0,-414.3333333333333,0.2636593591905565,0.75,-799.5,-1407.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
388309,0.4258928980051529,0.2272509946597992,-1091.8,0.6,-21612.0,0.4,0.0,-4438.7,1.0,-547.5,0.2050236866710317,1.0,-742.5,-1324.6666666666667,3.0,0.0,0.0,-1932.0,3.0,1.0,0.0
328036,0.6863823354047934,0.5847970942349758,-875.0,1.0,-13672.0,0.0,0.0,-1357.0,0.75,-741.0,0.0992539496781743,0.75,-725.875,-875.0,2.0,0.0,0.0,-1734.0,2.0,0.0,0.0
433415,0.3170317785834444,0.4242391336201279,-2317.0,1.0,-22139.0,0.0,0.0,-5661.2,1.0,-737.0,0.2569607873136158,0.5,-1600.2333333333331,-2317.0,3.0,0.0,0.0,-1870.0,3.0,0.0,1.0
201892,0.3791004853998145,0.6992582484851328,-246.0,0.0,-18399.0,1.0,0.0,-4608.0,1.0,-5.0,0.2504483939344529,1.0,-246.0,-713.3583333333333,2.0,0.0,0.3333333333333333,0.0,2.0,0.0,0.0
158313,0.5463969250424595,0.7176234769458963,-1490.6666666666667,0.5,-13591.0,0.5,0.0,-6183.0,1.0,-1006.8333333333334,0.4549334118166434,1.0,-1080.3333333333333,-1901.0,1.0,0.0,0.0,-1760.0,1.0,1.0,0.0
350545,0.5460552854610213,0.5676259184424388,-932.0,0.5,-18358.0,0.5,0.0,-3029.8,1.0,-332.0,0.1648763959464619,1.0,-639.0,-1225.0,2.0,0.0,0.0,-995.0,2.0,1.0,0.0
326808,0.6769925032909132,0.6771502818729802,-1218.2857142857142,0.4285714285714285,-12711.0,0.5714285714285714,0.5,-3011.0,0.5,-577.2857142857143,0.2368814412713397,0.5,-1046.75,-1447.0,3.0,0.125,0.125,-1116.0,3.0,1.0,0.0
181593,0.3622772470384314,0.6360307613659094,-1764.2857142857142,0.7142857142857143,-13785.0,0.2857142857142857,0.0,-153.0,1.0,-538.7142857142857,0.0110990206746463,0.75,-1323.0,-1940.8,1.0,0.0,0.0,-1.0,1.0,1.0,0.0
191941,0.4060593878273199,0.6240379914250247,-397.3333333333333,0.0,-17003.0,1.0,0.0,-2839.0,1.0,-30.666666666666668,0.1669705346115391,1.0,-397.3333333333333,-830.6366666666667,2.0,0.0,1.0,-2451.0,2.0,0.0,0.0
148550,0.5902333386185574,0.6031264896165044,-1438.0,0.375,-13336.0,0.625,0.0,-3299.0,1.0,-409.125,0.247375524895021,1.0,-1159.2,-1902.6666666666667,1.0,0.0,0.0,-2032.0,1.0,0.0,0.0
228945,0.8337869986815019,0.706578037543392,-1747.4,0.8,-21990.0,0.2,0.0,-3858.4,1.0,-1349.2,0.1756187922531825,1.0,-2860.0,-1469.25,2.0,0.0,0.0,-1478.0,2.0,1.0,1.0
310922,0.3979463219016906,0.5482605305555592,-1499.2,0.8,-13396.0,0.2,0.0,-1541.0,1.0,-981.0,0.1150343386085398,1.0,-549.0,-1736.75,2.0,0.0,1.0,-804.0,2.0,1.0,0.0
215641,0.2985949897873972,0.3444975929853481,-554.6666666666666,0.6666666666666666,-16709.0,0.3333333333333333,0.0,-2441.0,1.0,-241.0,0.1460889341073672,1.0,-148.0,-758.0,1.0,0.0,0.0,-479.0,1.0,1.0,0.0
229208,0.2151824041847538,0.7391467737882738,-1298.4545454545455,0.6363636363636364,-19697.0,0.3636363636363636,0.0,-2751.0,1.0,-515.6363636363636,0.1396659389754785,1.0,-747.0,-1613.571428571429,1.0,0.0,0.0,-1909.0,1.0,0.0,1.0
267656,0.7180328113294772,0.6905893108135239,-593.4,0.4,-19264.0,0.6,0.0,-2939.2,1.0,-113.6,0.1523665034529402,1.0,-520.3333333333334,-703.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
372329,0.5513812618027899,0.2975585371684807,-957.0,1.0,-15000.0,0.0,0.0,-1870.0,1.0,-554.0,0.1246666666666666,1.0,-619.5416666666667,-957.0,2.0,0.0,0.0,-614.0,2.0,1.0,0.0
253310,0.5467149325417449,0.4215973417603737,-662.0,1.0,-19318.0,0.0,0.0,-1668.0,1.0,-533.0,0.0863443420643959,1.0,-507.16,-662.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
311109,0.475849908720221,0.7222924292673434,-1188.3333333333333,0.8888888888888888,-21529.0,0.1111111111111111,0.0,-2532.6,1.0,-650.7777777777778,0.1167471496680499,0.8333333333333334,-1211.0,-1185.5,2.0,0.0,0.0,-1738.0,2.0,1.0,0.0
326379,0.2225807646753351,0.4337844487293384,-518.4,0.2,-9928.0,0.8,0.2222222222222222,-2324.0,0.7777777777777778,-225.6,0.2340854149879129,0.4444444444444444,-451.25,-787.0,2.0,0.2222222222222222,0.2222222222222222,-276.0,2.0,0.0,1.0
441254,0.4101025731788671,0.6666028488509289,-358.4,0.6,-10218.0,0.4,0.0,-940.0,1.0,-130.0,0.0919945194754355,1.0,-365.0,-354.0,2.0,0.0,0.0,-1237.0,2.0,1.0,0.0
126217,0.7309873696832169,0.2611851365060636,-1539.6666666666667,0.6666666666666666,-17276.0,0.3333333333333333,0.0,-4646.0,1.0,-1062.3333333333333,0.2689279925908775,1.0,-1462.0,-1578.5,2.0,0.0,0.5,0.0,2.0,1.0,0.0
281265,0.0938365970374978,0.6557230532566897,-591.6666666666666,0.0,-19144.0,1.0,0.0,-637.0,1.0,-13.0,0.0332741328875888,0.75,-591.6666666666666,-564.05,2.0,0.0,0.25,-625.0,2.0,0.0,0.0
226560,0.2955826421513093,0.7074703824771194,-916.0,0.7272727272727273,-13006.0,0.2727272727272727,0.0,-5237.0,1.0,-373.1818181818182,0.402660310625865,0.2,-687.3333333333334,-1001.75,2.0,0.0,0.0,-644.0,2.0,0.0,0.0
243183,0.3031463744186309,0.3428107270612849,-1131.0,1.0,-14164.0,0.0,0.2857142857142857,-834.0,0.5714285714285714,-468.0,0.0588816718441118,0.5714285714285714,-764.9166666666667,-1131.0,1.0,0.2857142857142857,0.2857142857142857,-98.0,1.0,1.0,1.0
180714,0.5709165417729987,0.5572397202352952,-1087.75,0.75,-12594.0,0.25,0.0,-259.0,1.0,-583.0,0.0205653485786882,1.0,-309.0,-1347.3333333333333,1.0,0.0,0.0,-1369.0,1.0,1.0,0.0
402241,0.375711009574066,0.7397366182670133,-1156.8333333333333,0.6666666666666666,-10095.0,0.3333333333333333,0.5263157894736842,-1769.0,0.4736842105263157,-433.3333333333333,0.1752352649826646,0.1052631578947368,-412.0,-1529.25,2.0,0.1052631578947368,0.2105263157894736,-690.0,2.0,1.0,0.0
424116,0.3842068130556564,0.2297490064790905,-1251.6666666666667,1.0,-12443.0,0.0,0.0,-1618.0,1.0,-695.5,0.1300329502531544,1.0,-744.1666666666666,-1251.6666666666667,3.0,0.0,0.0,-652.0,3.0,0.0,0.0
351745,0.8327850252992314,0.5750593323997503,-2885.0,1.0,-17890.0,0.0,0.5,-176.0,0.5,-595.0,0.0098378982671883,0.5,-1917.4916666666668,-2885.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
282728,0.3077366963789207,0.5655316364382333,-1327.0,0.5,-21593.0,0.5,0.0,-7358.8,1.0,-407.0,0.3404169370158831,1.0,-1022.0,-1632.0,2.0,0.0,0.5,-1025.0,2.0,1.0,0.0
257863,0.6606111509955712,0.4003631251882316,-2441.0,1.0,-22788.0,0.0,0.0,-4167.3,1.0,-1876.0,0.1832251155334968,1.0,-1575.45,-2441.0,2.0,0.0,0.0,-1705.0,2.0,0.0,0.0
358974,0.5971924268337128,0.5573368325273788,-1592.0,0.5,-23055.0,0.5,0.0,-3566.1,1.0,-173.5,0.1551498898065172,1.0,-555.0,-2629.0,2.0,0.0,0.0,-846.0,2.0,1.0,0.0
112837,0.1131963530622281,0.6035817870584209,-591.3333333333334,0.3333333333333333,-15340.0,0.6666666666666666,0.25,-6036.0,0.75,-262.3333333333333,0.3934810951760104,0.6666666666666666,-450.0,-874.0,2.0,0.1666666666666666,0.25,-707.0,2.0,1.0,1.0
272400,0.5656079814115492,0.1604053214783667,-403.0,0.0,-18766.0,1.0,0.0,-1169.0,1.0,-10.5,0.0622935095385271,0.6666666666666666,-403.0,-582.2583333333334,2.0,0.0,0.3333333333333333,0.0,2.0,0.0,0.0
234222,0.2567055724393002,0.707334595152638,-1170.25,0.5,-11493.0,0.5,0.0,-440.0,1.0,-843.5,0.0382841729748542,1.0,-334.5,-2006.0,2.0,0.0,0.0,-1930.0,2.0,0.0,0.0
197798,0.6528965519806539,0.6393047336039849,-680.5,0.5,-19223.0,0.5,0.0,-1790.0,1.0,-183.0,0.0931176195182853,0.6666666666666666,-640.0,-721.0,2.0,0.0,0.0,-2591.0,2.0,0.0,0.0
337768,0.7649392739475195,0.6134220499188654,-95.0,1.0,-15479.0,0.0,0.0,-2205.0,0.5,-59.0,0.1424510627301505,0.5,-306.45,-95.0,2.0,0.0,0.0,-625.0,2.0,0.0,0.0
144728,0.6738300778602003,0.6212120602218764,-623.875,0.5,-14666.0,0.5,0.1666666666666666,-1229.0,0.8333333333333334,-328.75,0.083799263602891,0.3333333333333333,-559.0,-688.75,2.0,0.1666666666666666,0.0,-402.0,2.0,1.0,0.0
391540,0.6479768603302221,0.6297358182442104,-1235.5555555555557,0.6666666666666666,-11534.0,0.3333333333333333,0.0,-2802.0,0.8333333333333334,-766.1111111111111,0.2429339344546558,0.6666666666666666,-475.0,-1615.8333333333333,1.0,0.0,0.0,-1696.0,1.0,1.0,0.0
269561,0.7992967832109371,0.2375006714305093,-1753.6666666666667,1.0,-21194.0,0.0,0.0,-4021.5,1.0,-912.6666666666666,0.1893890457567411,1.0,-1071.6733333333334,-1753.6666666666667,2.0,0.0,0.0,0.0,3.0,1.0,0.0
147889,0.3344541255096772,0.6140234037139616,-1676.0,0.6363636363636364,-12231.0,0.2727272727272727,0.0,-993.0,1.0,-876.1818181818181,0.0811871474123129,1.0,-1017.3333333333334,-1974.7142857142856,2.0,0.0,0.0,-1503.0,2.0,1.0,0.0
110831,0.7066648003177618,0.7034354958361237,-2727.0,1.0,-21871.0,0.0,0.0,-2751.4,1.0,-2540.0,0.1241583733910454,1.0,-2397.5,-2727.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
121797,0.6769925032909132,0.7378164648429415,-2111.0,0.5,-12600.0,0.5,0.0,-873.0,1.0,-1283.5,0.0692857142857142,1.0,-1672.5,-2549.5,2.0,0.0,0.0,-1797.0,2.0,0.0,0.0
423945,0.6511856169480349,0.6697542860310649,-2748.0,1.0,-13229.0,0.0,0.0,-223.0,1.0,-801.0,0.016856905283846,1.0,-1338.9,-2748.0,2.0,0.0,0.1428571428571428,-881.0,2.0,0.0,0.0
310903,0.6296742509538716,0.3069010524184452,-1247.142857142857,0.7142857142857143,-10959.0,0.2857142857142857,0.0,-3759.0,1.0,-775.1428571428571,0.3430057486996988,1.0,-857.0,-1403.2,2.0,0.0,0.0,-906.0,2.0,1.0,0.0
291468,0.6363761710860439,0.7018683858080369,-1495.0,0.6,-24263.0,0.4,0.0,-3869.2,1.0,-769.0,0.1611588275183496,1.0,-220.0,-2345.0,2.0,0.0,0.0,-266.0,2.0,0.0,0.0
321007,0.3031463744186309,0.6633827380830157,-194.0,0.0,-14356.0,1.0,0.0,-1010.0,1.0,-13.0,0.0703538590136528,1.0,-194.0,-431.85,2.0,0.0,0.0,-61.0,2.0,1.0,0.0
266952,0.100151820337239,0.5864050106166873,-438.6363636363636,0.5454545454545454,-14231.0,0.4545454545454545,0.0,-3218.0,0.5,-176.8181818181818,0.2261260628206029,0.5,-249.4,-596.3333333333334,2.0,0.0,0.0,-306.0,2.0,1.0,0.0
363330,0.6397075677637197,0.1724975081477771,-2391.333333333333,0.6666666666666666,-17758.0,0.3333333333333333,0.0,-1421.0,0.5,-623.6666666666666,0.0800202725532154,0.5,-2331.0,-2421.5,2.0,0.0,0.0,-637.0,2.0,0.0,0.0
119351,0.4812493411434029,0.6192650803166241,-1051.7142857142858,1.0,-17395.0,0.0,0.0,-4033.0,1.0,-621.5714285714286,0.2318482322506467,1.0,-584.1466666666668,-1051.7142857142858,2.0,0.0,0.5,-1485.0,3.0,1.0,0.0
263173,0.0005272652387098,0.4265749909108384,-1061.5,1.0,-17876.0,0.0,0.3333333333333333,-3065.0,0.6666666666666666,-557.5,0.1714589393600358,0.6666666666666666,-657.7749999999999,-1061.5,2.0,0.0,0.8333333333333334,-501.0,2.0,0.0,0.0
371390,0.7675231046555077,0.5684951453687789,-1572.5,0.5,-21261.0,0.5,0.6,-2147.1,0.4,-1102.5,0.1014447559734533,0.4,-629.0,-2516.0,2.0,0.2,0.2,0.0,2.0,1.0,0.0
134818,0.5082869913916046,0.6418422509183533,-838.5,0.5,-14215.0,0.5,0.0,-3878.0,1.0,-285.5,0.2728104115371086,0.5,-689.0,-988.0,2.0,0.0,0.0,-561.0,2.0,1.0,1.0
425213,0.7946285827840042,0.5576119601938747,-1563.5833333333333,0.5,-14219.0,0.5,0.0,-211.0,1.0,-858.9166666666666,0.0148392995287994,1.0,-1116.3333333333333,-2010.8333333333333,2.0,0.0,0.0,-3016.0,2.0,0.0,0.0
438728,0.3910549766342248,0.6080257580384082,-677.5,0.5,-9516.0,0.5,0.5,-1582.0,0.5,-469.0,0.1662463219840269,0.5,-262.0,-1093.0,2.0,0.0,0.0,-1066.0,2.0,1.0,1.0
246044,0.3170317785834444,0.3551857411831766,-119.0,0.0,-13820.0,1.0,0.0,-585.0,1.0,-16.0,0.0423299565846599,1.0,-119.0,-420.3033333333333,3.0,0.0,0.0,-113.0,3.0,0.0,1.0
151057,0.5726825047161584,0.3599427033958777,-1228.0,0.5,-23568.0,0.5,0.0,-5530.8,1.0,-577.0,0.2352143301850529,1.0,-182.0,-2274.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
164751,0.7981372313187245,0.5119338497339219,-1963.0,1.0,-17936.0,0.0,0.0,-3008.0,1.0,-1598.0,0.167707404103479,1.0,-1053.1,-1963.0,3.0,0.0,0.0,-797.0,3.0,1.0,0.0
129628,0.2188590822283744,0.6618134490831953,-726.0,0.625,-14697.0,0.375,0.0,-1337.0,1.0,-318.625,0.0909709464516568,1.0,-417.0,-911.4,2.0,0.0,1.0,-1737.0,2.0,0.0,0.0
198952,0.4596904504249018,0.3233934640885949,-1532.25,1.0,-14121.0,0.0,0.0,-891.0,0.8,-804.25,0.0630975143403441,0.8,-768.25,-1532.25,2.0,0.0,0.0,0.0,2.0,0.0,0.0
419012,0.0414716966252567,0.6682046922606614,-987.6,0.4,-14309.0,0.6,0.2222222222222222,-6576.0,0.7777777777777778,-263.2,0.4595708994339227,0.5555555555555556,-245.0,-2101.5,2.0,0.2222222222222222,0.3333333333333333,-813.0,2.0,0.0,0.0
265167,0.5585066276769286,0.2296600135543069,-1329.4074074074074,0.6666666666666666,-23770.0,0.2962962962962963,0.1666666666666666,-6352.7,0.8333333333333334,-757.7777777777778,0.2694103937030517,0.8333333333333334,-1038.125,-1515.2222222222222,2.0,0.1666666666666666,0.1666666666666666,-2183.0,2.0,1.0,0.0
248696,0.3962195720630885,0.084536516310168,-676.2857142857143,0.5714285714285714,-18693.0,0.4285714285714285,0.5,-1071.0,0.5,-271.57142857142856,0.0572941742898411,0.5,-260.3333333333333,-988.25,1.0,0.25,0.0,-614.0,3.0,1.0,0.0
235753,0.7992967832109371,0.5677708186650533,-1887.1818181818185,0.9090909090909092,-20510.0,0.0909090909090909,0.5,-2789.0,0.5,-1186.3636363636365,0.1359824475865431,0.5,-2001.0,-1875.8,3.0,0.0,0.5,-832.0,3.0,1.0,0.0
412007,0.6363761710860439,0.4409843050318048,-2024.4,1.0,-17693.0,0.0,0.0,-1470.0,1.0,-1318.0,0.0830837054202226,0.8333333333333334,-1297.7583333333332,-2024.4,2.0,0.0,0.0,-2995.0,2.0,1.0,0.0
253799,0.7675231046555077,0.715834264414396,-1101.0,1.0,-16022.0,0.0,0.0,-1554.0,1.0,-582.0,0.0969916364998127,1.0,-668.25,-1101.0,2.0,0.0,0.0,-1443.0,2.0,1.0,0.0
230840,0.4776491548517548,0.3161636004529044,-225.0,0.0,-8172.0,1.0,0.3333333333333333,-1268.0,0.6666666666666666,-131.0,0.1551639745472344,0.6666666666666666,-225.0,-339.45,2.0,0.3333333333333333,0.0,-333.0,2.0,1.0,0.0
376282,0.5316861425197883,0.3252527602246623,-926.5,1.0,-15700.0,0.0,0.0,-1051.0,1.0,-646.5,0.0669426751592356,1.0,-567.2333333333333,-926.5,2.0,0.0,0.0,0.0,2.0,0.0,0.0
222138,0.7091891096653581,0.5221392587883524,-906.6,0.8,-18430.0,0.2,0.0,-4399.0,0.8,-534.8,0.2386869234943027,0.8,-857.0,-919.0,2.0,0.0,0.0,-1564.0,2.0,0.0,0.0
430609,0.158554899794863,0.2931712615301005,-908.3478260869564,0.5217391304347826,-14436.0,0.4782608695652174,0.0,-5646.0,1.0,-418.8695652173913,0.3911055694098088,1.0,-533.3636363636364,-1252.0833333333333,2.0,0.0,0.0,-1395.0,2.0,1.0,0.0
177398,0.7180328113294772,0.7937222173149874,-1074.0,0.3333333333333333,-19756.0,0.6666666666666666,0.1666666666666666,-3663.0,0.8333333333333334,-193.66666666666663,0.1854120267260579,0.3333333333333333,-823.0,-1576.0,2.0,0.1666666666666666,0.0,-2067.0,2.0,0.0,0.0
354493,0.7324033228040929,0.6403327706834324,-1191.857142857143,0.7142857142857143,-18096.0,0.2857142857142857,0.1875,-2887.0,0.8125,-740.7142857142857,0.1595380194518125,0.375,-237.0,-1573.8,2.0,0.1875,0.0625,-462.0,2.0,1.0,0.0
403909,0.5726825047161584,0.5339373129058586,-1758.0,1.0,-9891.0,0.0,0.0,-1724.0,1.0,-964.0,0.1742998685673845,0.5,-878.5666666666668,-1758.0,2.0,0.0,0.0,-933.0,2.0,0.0,0.0
135176,0.6956219298394389,0.5648007682309321,-1093.928571428571,0.6428571428571429,-21993.0,0.3571428571428571,0.0,-4848.0,1.0,-622.8571428571429,0.2213643439154053,1.0,-972.4,-1161.4444444444443,1.0,0.0,0.5,-1280.0,1.0,1.0,0.0
440954,0.2622489709189549,0.5885619175528873,-583.0,0.6666666666666666,-18795.0,0.3333333333333333,0.2222222222222222,-3677.0,0.7777777777777778,-285.6666666666667,0.1956371375365788,0.3333333333333333,-276.0,-736.5,2.0,0.2222222222222222,0.3333333333333333,-1019.0,2.0,1.0,0.0
175489,0.1684161714286957,0.5490619673913499,-557.9,0.6,-10095.0,0.4,0.25,-1484.0,0.75,-155.1,0.1470034670629024,0.3333333333333333,-336.0,-705.8333333333334,2.0,0.0,0.0833333333333333,-206.0,2.0,0.0,0.0
253996,0.2044226253763287,0.4374564166676472,-894.5555555555555,0.5555555555555556,-9934.0,0.4444444444444444,0.0,-1134.0,1.0,-397.8888888888889,0.1141534125226494,1.0,-307.75,-1364.0,2.0,0.0,0.0,-649.0,2.0,1.0,1.0
219511,0.2151824041847538,0.0152846358574396,-136.0,0.6666666666666666,-9049.0,0.3333333333333333,0.125,-1831.0,0.875,-96.0,0.2023428003094264,0.5,-85.0,-161.5,2.0,0.125,0.0,-190.0,2.0,1.0,1.0
426431,0.7380196196295241,0.6728039076536225,-2462.0,1.0,-17561.0,0.0,0.0,-277.0,1.0,-1028.0,0.0157735892033483,0.6666666666666666,-1392.025,-2462.0,2.0,0.0,0.0,-3028.0,2.0,1.0,0.0
406702,0.1951984060044098,0.1990824376700677,-621.7272727272727,0.3636363636363636,-10499.0,0.6363636363636364,0.5,-348.0,0.5,-231.54545454545453,0.0331460139060862,0.5,-544.8571428571429,-756.25,2.0,0.0,0.0,-813.0,2.0,0.0,0.0
320847,0.7151031019926098,0.4109705223123737,-1319.25,0.75,-17346.0,0.25,0.4285714285714285,-1739.0,0.5714285714285714,-1088.0,0.1002536607863484,0.2857142857142857,-231.0,-1682.0,2.0,0.2857142857142857,0.0,-686.0,2.0,1.0,0.0
194142,0.3556387169923543,0.6876472820108157,-486.5,0.5,-16757.0,0.5,0.0,-1595.0,1.0,-221.0,0.0951841021662588,0.6666666666666666,-97.0,-876.0,2.0,0.0,0.0,-787.0,2.0,1.0,1.0
197839,0.8425892767430772,0.1596792335026377,-1577.0,0.8,-16076.0,0.2,0.0,-3996.0,1.0,-1143.8,0.2485692958447375,1.0,-809.0,-1769.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
421596,0.5208228384752308,0.5222047325348281,-530.0,0.0,-23527.0,1.0,0.2162162162162162,-3337.0,0.7837837837837838,-438.0,0.1418370382964253,0.3243243243243243,-530.0,-794.7366666666667,2.0,0.1891891891891892,0.1081081081081081,-427.0,2.0,1.0,0.0
327569,0.3154721549257734,0.3943099192154233,-166.0,0.5,-11949.0,0.5,0.5454545454545454,-506.0,0.4545454545454545,-23.0,0.0423466398861829,0.1818181818181818,-153.0,-179.0,3.0,0.0,0.4545454545454545,-293.0,3.0,0.0,0.0
149424,0.3842068130556564,0.5299736904618749,-628.2857142857143,0.4285714285714285,-20493.0,0.5714285714285714,0.0,-907.0,1.0,-101.57142857142856,0.044259015273508,1.0,-566.0,-711.3333333333334,2.0,0.0,0.0,-595.0,2.0,0.0,0.0
183804,0.445396241560834,0.0267233059711326,-1244.2,0.6,-15746.0,0.4,0.1666666666666666,-1213.0,0.8333333333333334,-596.8,0.0770354375714467,0.6666666666666666,-683.5,-1618.0,2.0,0.1666666666666666,0.0,-2681.0,2.0,1.0,0.0
260737,0.7352209993926424,0.2629358786975408,-1243.6666666666667,0.3333333333333333,-16393.0,0.6666666666666666,0.3333333333333333,-1993.0,0.6666666666666666,-584.1666666666666,0.1215762825596291,0.6666666666666666,-930.25,-1870.5,2.0,0.3333333333333333,0.0,-902.0,2.0,1.0,0.0
232868,0.4276573700350293,0.6481361748394179,-550.6666666666666,0.0,-13685.0,1.0,0.0,-659.0,1.0,-22.666666666666668,0.0481549141395688,1.0,-550.6666666666666,-536.0833333333334,2.0,0.0,0.0,-367.0,2.0,1.0,0.0
245002,0.5620604831738043,0.6253146089976849,-815.0,1.0,-19566.0,0.0,0.0,-146.0,1.0,-57.0,0.0074619237452724,1.0,-703.6716666666667,-815.0,3.0,0.0,0.0,-2273.0,3.0,0.0,0.0
440137,0.6279908192952864,0.7159676917194157,-1060.1666666666667,0.6666666666666666,-13094.0,0.3333333333333333,0.0,-3712.0,1.0,-631.6666666666666,0.2834886207423247,0.75,-724.0,-1228.25,2.0,0.0,0.0,-912.0,2.0,0.0,0.0
